DateTime,Process Value,Process Setpoint,PID 1,PID 2,Setpoint 1,Setpoint 2
01:14:34.626 2018-11-21,59.37822,60,49.60897,0.6100044,60,61
01:14:35.625 2018-11-21,59.25562,60,58.16856,0.7443848,60,61
01:14:36.625 2018-11-21,59.18896,60,64.44222,0.8051529,60,61
01:14:37.625 2018-11-21,59.17624,60,69.70775,0.8296471,60,61
01:14:38.625 2018-11-21,59.18596,60,73.34273,0.8140411,60,61
01:14:39.624 2018-11-21,59.27327,60,74.1477,0.7385063,60,61
01:14:40.624 2018-11-21,59.42038,60,71.70432,0.5913963,60,61
01:14:41.624 2018-11-21,59.60182,60,67.01133,0.3981781,60,61
01:14:42.624 2018-11-21,59.80186,60,62.57452,0.2157936,60,61
01:14:43.623 2018-11-21,60.05578,60,55.00119,0,60,61
01:14:44.623 2018-11-21,60.29696,60,45.56665,0,60,61
01:14:45.623 2018-11-21,60.53811,60,36.01425,0,60,61
01:14:46.623 2018-11-21,60.78115,60,22.42964,0,60,61
01:14:47.623 2018-11-21,60.99778,60,7.626616,0,60,61
01:14:48.622 2018-11-21,61.16146,60,0,0,60,61
01:14:49.622 2018-11-21,61.2673,60,0,0,60,61
01:14:50.622 2018-11-21,61.30654,60,0,0,60,61
01:14:51.637 2018-11-21,61.29479,60,0,0,60,61
01:14:52.637 2018-11-21,61.23599,60,0.1398172,0,60,61
01:14:53.637 2018-11-21,61.14191,60,0.4657259,0,60,61
01:14:54.636 2018-11-21,61.01842,60,0.5325384,0,60,61
01:14:55.636 2018-11-21,60.84694,60,3.163665,0,60,61
01:14:56.636 2018-11-21,60.64794,60,8.089926,0,60,61
01:14:57.636 2018-11-21,60.44305,60,12.26855,0,60,61
01:14:58.636 2018-11-21,60.21666,60,18.29378,0,60,61
01:14:59.635 2018-11-21,59.99901,60,24.82508,0.0009918213,60,61
01:15:00.635 2018-11-21,59.79803,60,30.47389,0.1843262,60,61
01:15:01.635 2018-11-21,59.5921,60,38.70148,0.3961258,60,61
01:15:02.635 2018-11-21,59.41846,60,47.59654,0.581543,60,61
01:15:03.634 2018-11-21,59.30173,60,54.61098,0.6923866,60,61
01:15:04.634 2018-11-21,59.22427,60,61.22529,0.7698441,60,61
01:15:05.634 2018-11-21,59.19882,60,66.41633,0.8011818,60,61
01:15:06.634 2018-11-21,59.2214,60,69.43,0.7785988,60,61
01:15:07.633 2018-11-21,59.28312,60,70.93761,0.7227631,60,61
01:15:08.633 2018-11-21,59.41066,60,69.002,0.5893364,60,61
01:15:09.633 2018-11-21,59.55187,60,66.92904,0.4598923,60,61
01:15:10.633 2018-11-21,59.76368,60,61.47033,0.2539635,60,61
01:15:11.632 2018-11-21,59.98136,60,54.73719,0.01863861,60,61
01:15:12.632 2018-11-21,60.20394,60,47.81689,0,60,61
01:15:13.632 2018-11-21,60.44305,60,37.96258,0,60,61
01:15:14.632 2018-11-21,60.698,60,24.64268,0,60,61
01:15:15.631 2018-11-21,60.88714,60,13.33365,0,60,61
01:15:16.631 2018-11-21,61.06356,60,0,0,60,61
01:15:17.647 2018-11-21,61.17924,60,0,0,60,61
01:15:18.646 2018-11-21,61.20468,60,0,0,60,61
01:15:19.646 2018-11-21,61.18607,60,0,0,60,61
01:15:20.646 2018-11-21,61.12236,60,0.2781725,0,60,61
01:15:21.646 2018-11-21,61.03019,60,1.397036,0,60,61
01:15:22.645 2018-11-21,60.89302,60,2.15913,0,60,61
01:15:23.645 2018-11-21,60.74504,60,4.642739,0,60,61
01:15:24.645 2018-11-21,60.57449,60,7.232635,0,60,61
01:15:25.645 2018-11-21,60.3618,60,12.92839,0,60,61
01:15:26.676 2018-11-21,60.14019,60,19.21059,0,60,61
01:15:27.675 2018-11-21,59.96083,60,23.83432,0.03916931,60,61
01:15:28.675 2018-11-21,59.72551,60,31.86883,0.2676468,60,61
01:15:29.675 2018-11-21,59.54996,60,39.38116,0.4500389,60,61
01:15:30.675 2018-11-21,59.41271,60,46.00137,0.5755196,60,61
01:15:31.675 2018-11-21,59.28518,60,54.39846,0.7099037,60,61
