DateTime,Process Value,Process Setpoint,PID 1,PID 2,Setpoint 1,Setpoint 2
01:39:42.538 2018-11-21,60.03057,60,29.31283,0,60,61
01:39:43.538 2018-11-21,60.03742,60,29.20264,0,60,61
01:39:44.538 2018-11-21,60.04823,60,28.73712,0,60,61
01:39:45.538 2018-11-21,60.05904,60,28.20994,0,60,61
01:39:46.537 2018-11-21,60.05999,60,28.27341,0,60,61
01:39:47.537 2018-11-21,60.05507,60,28.59893,0,60,61
01:39:48.537 2018-11-21,60.04823,60,28.84786,0,60,61
01:39:49.537 2018-11-21,60.03057,60,29.68388,0,60,61
01:39:50.536 2018-11-21,60.03551,60,29.07746,0,60,61
01:39:51.536 2018-11-21,60.02963,60,29.18516,0,60,61
01:39:52.536 2018-11-21,60.02963,60,28.97261,0,60,61
01:39:53.535 2018-11-21,60.02374,60,29.12807,0,60,61
01:39:54.551 2018-11-21,60.01198,60,29.60137,0,60,61
01:39:55.551 2018-11-21,60.00609,60,29.70386,0,60,61
01:39:56.550 2018-11-21,60.015,60,28.69269,0,60,61
01:39:57.550 2018-11-21,60.00515,60,29.54978,0,60,61
01:39:58.550 2018-11-21,59.99926,60,29.75387,0.0007400513,60,61
01:39:59.549 2018-11-21,59.98352,60,30.59282,0.01648331,60,61
01:40:00.549 2018-11-21,59.97763,60,30.75336,0.02236938,60,61
01:40:01.549 2018-11-21,59.96984,60,30.67145,0.0242691,60,61
01:40:02.549 2018-11-21,59.97382,60,30.68105,0.02617645,60,61
01:40:03.548 2018-11-21,59.96396,60,31.25337,0.03603745,60,61
01:40:04.548 2018-11-21,59.98464,60,30.05781,0.01536179,60,61
01:40:05.548 2018-11-21,59.97573,60,30.81143,0.0242691,60,61
01:40:06.547 2018-11-21,59.99147,60,29.96647,0.008525848,60,61
01:40:07.547 2018-11-21,59.99242,60,30.09067,0.007575989,60,61
01:40:08.547 2018-11-21,59.99641,60,29.95045,0.003593445,60,61
01:40:09.547 2018-11-21,59.98559,60,30.65291,0.01440811,60,61
01:40:10.546 2018-11-21,59.97971,60,30.98039,0.02029419,60,61
01:40:11.546 2018-11-21,59.9778,60,30.684,0.01631546,60,61
01:40:12.546 2018-11-21,59.97287,60,31.29683,0.02713013,60,61
01:40:13.545 2018-11-21,59.98861,60,30.3828,0.0113945,60,61
01:40:14.545 2018-11-21,59.98464,60,30.81714,0.01536179,60,61
01:40:15.545 2018-11-21,60.00134,60,29.93594,0,60,61
01:40:16.545 2018-11-21,60.00817,60,29.70278,0,60,61
01:40:17.544 2018-11-21,60.01405,60,29.53784,0,60,61
01:40:18.544 2018-11-21,60.00229,60,30.31853,0,60,61
01:40:19.544 2018-11-21,60.00722,60,29.98771,0,60,61
01:40:20.543 2018-11-21,60.00722,60,29.92365,0,60,61
01:40:21.543 2018-11-21,60.00722,60,29.95877,0,60,61
01:40:22.543 2018-11-21,60.00229,60,30.26119,0,60,61
01:40:23.543 2018-11-21,59.99641,60,30.20922,0,60,61
01:40:24.542 2018-11-21,60.00323,60,30.19071,0,60,61
01:40:25.542 2018-11-21,60.01405,60,29.61459,0,60,61
01:40:26.542 2018-11-21,60.01898,60,29.31997,0,60,61
01:40:27.542 2018-11-21,59.99831,60,30.61528,0.001693726,60,61
01:40:28.541 2018-11-21,60.00817,60,29.99905,0,60,61
01:40:29.541 2018-11-21,59.99545,60,30.6654,0.004550934,60,61
01:40:30.541 2018-11-21,59.98273,60,31.19001,0.01726913,60,61
01:40:31.540 2018-11-21,59.98176,60,31.0493,0.01823807,60,61
01:40:32.540 2018-11-21,59.97493,60,31.33159,0.02507019,60,61
01:40:33.540 2018-11-21,59.97399,60,31.27907,0.02601242,60,61
01:40:34.540 2018-11-21,59.95824,60,32.0871,0.04175949,60,61
01:40:35.539 2018-11-21,59.95331,60,32.33854,0.04669189,60,61
01:40:36.539 2018-11-21,59.95427,60,32.25907,0.04572678,60,61
01:40:37.539 2018-11-21,59.97096,60,31.46574,0.02903748,60,61
01:40:38.538 2018-11-21,59.9867,60,30.74929,0.01330185,60,61
01:40:39.538 2018-11-21,59.98765,60,30.95588,0.01235199,60,61
01:40:40.538 2018-11-21,59.99942,60,30.8141,0.006469727,60,61
01:40:41.538 2018-11-21,60.0053,60,30.3336,0,60,61
01:40:42.537 2018-11-21,60.02105,60,29.5946,0,60,61
01:40:43.537 2018-11-21,60.02787,60,29.78971,0,60,61
01:40:44.537 2018-11-21,60.0131,60,30.79988,0,60,61
01:40:45.537 2018-11-21,60.022,60,29.86309,0,60,61
01:40:46.536 2018-11-21,60.022,60,29.83826,0,60,61
01:40:47.536 2018-11-21,60.01611,60,30.18074,0,60,61
01:40:48.536 2018-11-21,60.0201,60,29.83288,0,60,61
01:40:49.536 2018-11-21,59.99449,60,31.28658,0.005508423,60,61
01:40:50.535 2018-11-21,59.9867,60,31.55819,0.01330185,60,61
01:40:51.535 2018-11-21,59.98082,60,31.63426,0.01918411,60,61
01:40:52.535 2018-11-21,59.97987,60,31.81611,0.02601242,60,61
01:40:53.534 2018-11-21,59.97399,60,31.78062,0.02601242,60,61
01:40:54.534 2018-11-21,59.98082,60,31.33672,0.01918411,60,61
01:40:55.534 2018-11-21,59.99163,60,30.77256,0.008365631,60,61
01:40:56.534 2018-11-21,60.00833,60,29.95826,0,60,61
01:40:57.533 2018-11-21,60.02407,60,29.24312,0,60,61
01:40:58.533 2018-11-21,60.03488,60,28.42134,0,60,61
01:40:59.533 2018-11-21,60.02597,60,29.52457,0,60,61
01:41:00.532 2018-11-21,60.03186,60,29.24223,0,60,61
01:41:01.532 2018-11-21,60.03281,60,29.27013,0,60,61
01:41:02.548 2018-11-21,60.04362,60,28.73123,0,60,61
01:41:03.547 2018-11-21,60.02105,60,30.03826,0,60,61
01:41:04.547 2018-11-21,60.01421,60,30.22155,0,60,61
01:41:05.547 2018-11-21,60.02502,60,29.34975,0,60,61
01:41:06.546 2018-11-21,60.02995,60,28.9723,0,60,61
01:41:07.546 2018-11-21,60.02502,60,28.88371,0,60,61
01:41:08.546 2018-11-21,60.02502,60,29.19984,0,60,61
01:41:09.546 2018-11-21,60.029,60,28.85781,0,60,61
01:41:10.545 2018-11-21,60.01135,60,29.75521,0,60,61
01:41:11.545 2018-11-21,60.00054,60,30.12873,0,60,61
01:41:12.545 2018-11-21,59.98877,60,30.62196,0.01122665,60,61
01:41:13.544 2018-11-21,59.97605,60,31.13845,0.02394867,60,61
01:41:14.544 2018-11-21,59.95936,60,31.90601,0.04064178,60,61
01:41:15.544 2018-11-21,59.97415,60,30.85716,0.02584839,60,61
01:41:16.544 2018-11-21,59.98098,60,30.39491,0.01901627,60,61
01:41:17.543 2018-11-21,59.98877,60,30.16211,0.01122665,60,61
01:41:18.543 2018-11-21,60.00547,60,29.3803,0,60,61
01:41:19.543 2018-11-21,60.01723,60,28.91792,0,60,61
01:41:20.542 2018-11-21,60.02804,60,28.55123,0,60,61
01:41:21.542 2018-11-21,60.02216,60,29.02972,0,60,61
01:41:22.542 2018-11-21,60.01723,60,29.33573,0,60,61
01:41:23.542 2018-11-21,60.02121,60,28.73211,0,60,61
01:41:24.541 2018-11-21,60.01628,60,29.33049,0,60,61
01:41:25.541 2018-11-21,60.02614,60,28.6483,0,60,61
01:41:26.541 2018-11-21,60.02121,60,28.93139,0,60,61
01:41:27.540 2018-11-21,60.01533,60,29.1257,0,60,61
01:41:28.540 2018-11-21,60.00451,60,29.66697,0,60,61
01:41:29.540 2018-11-21,60.0085,60,29.2523,0,60,61
01:41:30.540 2018-11-21,60.0085,60,29.15019,0,60,61
01:41:31.539 2018-11-21,60.01342,60,28.44332,0,60,61
01:41:32.539 2018-11-21,60.00754,60,29.13075,0,60,61
01:41:33.539 2018-11-21,60.00754,60,29.07631,0,60,61
01:41:34.538 2018-11-21,60.00754,60,29.01557,0,60,61
01:41:35.538 2018-11-21,60.01836,60,28.67231,0,60,61
01:41:36.538 2018-11-21,60.01247,60,28.71068,0,60,61
01:41:37.538 2018-11-21,60.01247,60,28.69124,0,60,61
01:41:38.537 2018-11-21,60.00166,60,29.2565,0,60,61
01:41:39.537 2018-11-21,60.00071,60,29.18322,0,60,61
01:41:40.537 2018-11-21,59.99975,60,29.14255,0.00025177,60,61
01:41:41.536 2018-11-21,60.00071,60,29.04111,0,60,61
01:41:42.536 2018-11-21,59.98894,60,29.70985,0.01105881,60,61
01:41:43.536 2018-11-21,59.98798,60,29.74321,0.01202011,60,61
01:41:44.536 2018-11-21,59.99291,60,29.35568,0.007087708,60,61
01:41:45.535 2018-11-21,59.99291,60,29.34668,0.007087708,60,61
01:41:46.535 2018-11-21,59.97527,60,30.31138,0.0247345,60,61
01:41:47.535 2018-11-21,59.95364,60,31.51964,0.0463562,60,61
01:41:48.535 2018-11-21,59.94776,60,31.72823,0.05224228,60,61
01:41:49.534 2018-11-21,59.95268,60,31.36263,0.0473175,60,61
01:41:50.534 2018-11-21,59.9635,60,30.80545,0.03649902,60,61
01:41:51.534 2018-11-21,59.95364,60,31.51002,0.0463562,60,61
01:41:52.533 2018-11-21,59.96445,60,31.01666,0.03554916,60,61
01:41:53.533 2018-11-21,59.96843,60,30.95928,0.03156662,60,61
01:41:54.533 2018-11-21,59.96843,60,31.07902,0.03156662,60,61
01:41:55.533 2018-11-21,59.95268,60,32.12968,0.0473175,60,61
01:41:56.532 2018-11-21,59.95268,60,32.14714,0.0473175,60,61
01:41:57.532 2018-11-21,59.95667,60,31.9425,0.04333496,60,61
01:41:58.532 2018-11-21,59.95762,60,31.96396,0.04238129,60,61
01:41:59.531 2018-11-21,59.97925,60,30.89257,0.02075195,60,61
01:42:00.531 2018-11-21,59.99594,60,30.30067,0.004058838,60,61
01:42:01.531 2018-11-21,59.99196,60,30.81714,0.008041382,60,61
01:42:02.531 2018-11-21,60.00373,60,30.37222,0,60,61
01:42:03.544 2018-11-21,59.99879,60,30.85366,0.001205444,60,61
01:42:04.544 2018-11-21,60.02631,60,29.34884,0,60,61
01:42:05.544 2018-11-21,60.01645,60,30.18826,0,60,61
01:42:06.543 2018-11-21,60.01645,60,30.25511,0,60,61
01:42:07.543 2018-11-21,60.03807,60,28.96976,0,60,61
01:42:08.543 2018-11-21,60.043,60,29.10217,0,60,61
01:42:09.543 2018-11-21,60.03219,60,29.44151,0,60,61
01:42:10.542 2018-11-21,60.02726,60,29.73361,0,60,61
01:42:11.542 2018-11-21,60.02042,60,29.93332,0,60,61
01:42:12.542 2018-11-21,60.01454,60,30.12887,0,60,61
01:42:13.542 2018-11-21,60.03027,60,29.11375,0,60,61
01:42:14.541 2018-11-21,60.02439,60,29.73049,0,60,61
01:42:15.541 2018-11-21,60.0077,60,30.21108,0,60,61
01:42:16.541 2018-11-21,60.00182,60,30.36237,0,60,61
01:42:17.540 2018-11-21,60.02345,60,29.25991,0,60,61
01:42:18.540 2018-11-21,60.01851,60,29.2409,0,60,61
01:42:19.540 2018-11-21,60.02249,60,28.97909,0,60,61
01:42:20.540 2018-11-21,60.01661,60,29.30128,0,60,61
01:42:21.539 2018-11-21,60.01073,60,29.60375,0,60,61
01:42:22.539 2018-11-21,60.00977,60,29.57042,0,60,61
01:42:23.539 2018-11-21,59.99896,60,30.16096,0.001037598,60,61
01:42:24.538 2018-11-21,60.00977,60,29.43093,0,60,61
01:42:25.538 2018-11-21,60.00977,60,29.44597,0,60,61
01:42:26.538 2018-11-21,60.00882,60,29.44215,0,60,61
01:42:27.538 2018-11-21,59.99404,60,30.27185,0.005962372,60,61
01:42:28.537 2018-11-21,59.94698,60,32.44551,0.04713821,60,61
01:42:29.537 2018-11-21,59.95683,60,31.8062,0.04317474,60,61
01:42:30.537 2018-11-21,59.96859,60,31.05782,0.0314064,60,61
01:42:31.536 2018-11-21,59.98624,60,30.10855,0.0137558,60,61
01:42:32.536 2018-11-21,59.99706,60,29.73528,0.002944946,60,61
01:42:33.536 2018-11-21,59.99896,60,29.9051,0.001037598,60,61
01:42:34.536 2018-11-21,60.00882,60,29.19521,0,60,61
01:42:35.535 2018-11-21,60.01376,60,29.34834,0,60,61
01:42:36.535 2018-11-21,59.99801,60,30.33985,0.001991272,60,61
01:42:37.535 2018-11-21,60.00104,60,30.15874,0,60,61
01:42:38.534 2018-11-21,59.97941,60,31.33098,0.02059174,60,61
01:42:39.534 2018-11-21,59.98927,60,30.54094,0.01073074,60,61
01:42:40.534 2018-11-21,59.99515,60,30.55631,0.01073074,60,61
01:42:41.534 2018-11-21,59.99118,60,30.4948,0.008823395,60,61
01:42:42.533 2018-11-21,60.00199,60,29.91218,0,60,61
01:42:43.533 2018-11-21,59.99611,60,30.4051,0.003894806,60,61
01:42:44.533 2018-11-21,59.97941,60,31.09293,0.01470947,60,61
01:42:45.532 2018-11-21,59.97845,60,31.34321,0.02154541,60,61
01:42:46.532 2018-11-21,59.98927,60,30.63568,0.01073074,60,61
01:42:47.532 2018-11-21,60.01089,60,29.74553,0,60,61
01:42:48.532 2018-11-21,60.01376,60,29.38281,0,60,61
01:42:49.531 2018-11-21,60.04126,60,27.96669,0,60,61
01:42:50.531 2018-11-21,60.04905,60,28.15221,0,60,61
01:42:51.531 2018-11-21,60.06575,60,27.06554,0,60,61
01:42:52.530 2018-11-21,60.06972,60,26.99887,0,60,61
01:42:53.530 2018-11-21,60.05796,60,27.3756,0,60,61
01:42:54.530 2018-11-21,60.03045,60,29.17396,0,60,61
01:42:55.530 2018-11-21,60.01185,60,29.85145,0,60,61
01:42:56.529 2018-11-21,59.98434,60,30.99118,0.01566315,60,61
01:42:57.529 2018-11-21,59.9775,60,30.92604,0.02249527,60,61
01:42:58.529 2018-11-21,59.98737,60,30.05379,0.01263428,60,61
01:42:59.528 2018-11-21,59.98148,60,30.24718,0.01851654,60,61
