DateTime,Process Value,Process Setpoint,PID 1,PID 2,Setpoint 1,Setpoint 2
01:27:09.781 2018-11-21,60.01411,60,30.6204,0,60,61
01:27:10.702 2018-11-21,60.02588,60,29.89363,0,60,61
01:27:11.780 2018-11-21,60.02684,60,30.01505,0,60,61
01:27:12.702 2018-11-21,60.04352,60,29.51053,0,60,61
01:27:13.780 2018-11-21,60.0494,60,29.27848,0,60,61
01:27:14.701 2018-11-21,60.05529,60,28.3852,0,60,61
01:27:15.779 2018-11-21,60.06117,60,28.67569,0,60,61
01:27:16.701 2018-11-21,60.0661,60,28.38022,0,60,61
01:27:17.779 2018-11-21,60.07198,60,27.99197,0,60,61
01:27:18.700 2018-11-21,60.07198,60,28.24227,0,60,61
01:27:19.763 2018-11-21,60.07198,60,27.81176,0,60,61
01:27:20.700 2018-11-21,60.08279,60,27.30575,0,60,61
01:27:21.778 2018-11-21,60.0769,60,27.19977,0,60,61
01:27:22.699 2018-11-21,60.08089,60,26.48513,0,60,61
01:27:23.777 2018-11-21,60.06229,60,27.57286,0,60,61
01:27:24.699 2018-11-21,60.03875,60,28.81159,0,60,61
01:27:25.777 2018-11-21,60.01618,60,29.33333,0,60,61
01:27:26.698 2018-11-21,59.98676,60,30.28889,0.007354736,60,61
01:27:27.776 2018-11-21,59.97404,60,30.7558,0.02595901,60,61
01:27:28.698 2018-11-21,59.94749,60,31.65784,0.04758072,60,61
01:27:29.776 2018-11-21,59.93382,60,32.35349,0.06618118,60,61
01:27:30.729 2018-11-21,59.9211,60,32.83389,0.0789032,60,61
01:27:31.775 2018-11-21,59.91712,60,33.23601,0.08876419,60,61
01:27:32.728 2018-11-21,59.91712,60,32.92632,0.08288193,60,61
01:27:33.775 2018-11-21,59.9211,60,32.73956,0.0789032,60,61
01:27:34.728 2018-11-21,59.92698,60,33.19801,0.08382797,60,61
01:27:35.775 2018-11-21,59.92205,60,33.0895,0.07794571,60,61
01:27:36.712 2018-11-21,59.93287,60,32.71648,0.06713486,60,61
01:27:37.790 2018-11-21,59.95544,60,31.72443,0.04455948,60,61
01:27:38.727 2018-11-21,59.96721,60,32.02679,0.03279114,60,61
01:27:39.789 2018-11-21,59.99567,60,30.26392,0.004329681,60,61
01:27:40.711 2018-11-21,59.99853,60,30.28278,0,60,61
01:27:41.773 2018-11-21,60.03192,60,29.09628,0,60,61
01:27:42.710 2018-11-21,60.04368,60,28.80161,0,60,61
01:27:43.788 2018-11-21,60.06038,60,28.21369,0,60,61
01:27:44.710 2018-11-21,60.0731,60,28.35277,0,60,61
01:27:45.788 2018-11-21,60.0731,60,27.84036,0,60,61
01:27:46.710 2018-11-21,60.07898,60,27.23413,0,60,61
01:27:47.772 2018-11-21,60.0731,60,27.80171,0,60,61
01:27:48.709 2018-11-21,60.07119,60,27.66641,0,60,61
01:27:49.771 2018-11-21,60.06038,60,28.0681,0,60,61
01:27:50.709 2018-11-21,60.02699,60,29.75466,0,60,61
01:27:51.771 2018-11-21,60.0192,60,29.67845,0,60,61
01:27:52.708 2018-11-21,60.00251,60,30.28134,0,60,61
01:27:53.770 2018-11-21,59.99963,60,30.04432,0.0003662109,60,61
01:27:54.708 2018-11-21,59.96626,60,30.90879,0.01896667,60,61
01:27:55.770 2018-11-21,59.95162,60,32.20399,0.04838181,60,61
01:27:56.707 2018-11-21,59.93397,60,33.77061,0.08081055,60,61
01:27:57.785 2018-11-21,59.92125,60,33.29103,0.07875443,60,61
01:27:58.707 2018-11-21,59.92028,60,33.71183,0.08860779,60,61
01:27:59.785 2018-11-21,59.89963,60,34.36313,0.1003723,60,61
01:28:00.706 2018-11-21,59.90647,60,34.25542,0.09845734,60,61
01:28:01.784 2018-11-21,59.91235,60,33.79247,0.0876503,60,61
01:28:02.706 2018-11-21,59.9389,60,33.14961,0.070961,60,61
01:28:03.784 2018-11-21,59.94669,60,32.61158,0.05331039,60,61
01:28:04.705 2018-11-21,59.97419,60,31.68264,0.03073502,60,61
01:28:05.783 2018-11-21,59.98596,60,31.28356,0.0140419,60,61
01:28:06.705 2018-11-21,60.00264,60,30.35669,0,60,61
01:28:07.783 2018-11-21,59.98691,60,31.62794,0.007202148,60,61
01:28:08.704 2018-11-21,59.98787,60,31.21979,0,60,61
01:28:09.782 2018-11-21,59.99676,60,31.67023,0.003238678,60,61
01:28:10.704 2018-11-21,59.98103,60,32.63633,0.01896667,60,61
01:28:11.782 2018-11-21,59.99581,60,31.77352,0.004192352,60,61
01:28:12.703 2018-11-21,59.99184,60,31.53585,0,60,61
01:28:13.781 2018-11-21,60.00264,60,31.94461,0.003238678,60,61
01:28:14.703 2018-11-21,60.00757,60,31.70112,0,60,61
01:28:15.765 2018-11-21,60.0036,60,31.7619,0,60,61
01:28:16.702 2018-11-21,60.02126,60,30.59302,0,60,61
01:28:17.780 2018-11-21,60.0389,60,29.9634,0,60,61
01:28:18.702 2018-11-21,60.05559,60,29.1516,0,60,61
01:28:19.780 2018-11-21,60.06051,60,29.00314,0,60,61
01:28:20.701 2018-11-21,60.05655,60,29.62611,0,60,61
01:28:21.779 2018-11-21,60.07227,60,28.36931,0,60,61
01:28:22.701 2018-11-21,60.08897,60,28.63076,0,60,61
01:28:23.778 2018-11-21,60.07912,60,27.98519,0,60,61
01:28:24.700 2018-11-21,60.07324,60,27.93843,0,60,61
01:28:25.778 2018-11-21,60.07721,60,27.75807,0,60,61
01:28:26.700 2018-11-21,60.06544,60,27.63687,0,60,61
01:28:27.777 2018-11-21,60.06353,60,27.96237,0,60,61
01:28:28.699 2018-11-21,60.04191,60,29.19986,0,60,61
01:28:29.777 2018-11-21,60.01933,60,29.79878,0,60,61
01:28:30.698 2018-11-21,60.01154,60,30.14292,0,60,61
01:28:31.776 2018-11-21,59.98896,60,30.79898,0.01103592,60,61
01:28:32.698 2018-11-21,59.96639,60,31.46589,0.02868271,60,61
01:28:33.776 2018-11-21,59.94874,60,32.3747,0.05125809,60,61
01:28:34.697 2018-11-21,59.95367,60,31.80988,0.0463295,60,61
01:28:35.775 2018-11-21,59.95764,60,31.34556,0.0423584,60,61
01:28:36.697 2018-11-21,59.95176,60,32.23087,0.05809784,60,61
01:28:37.774 2018-11-21,59.94286,60,32.26427,0.05714417,60,61
01:28:38.712 2018-11-21,59.95367,60,31.43764,0.04140472,60,61
01:28:39.789 2018-11-21,59.9586,60,31.64966,0.04140472,60,61
01:28:40.711 2018-11-21,59.96352,60,31.80927,0.04140472,60,61
01:28:41.773 2018-11-21,59.9694,60,31.33304,0.03059769,60,61
01:28:42.710 2018-11-21,59.96448,60,31.53282,0.03059769,60,61
01:28:43.773 2018-11-21,59.97036,60,31.67262,0.02963638,60,61
01:28:44.710 2018-11-21,59.98212,60,30.8758,0.01294327,60,61
01:28:45.788 2018-11-21,59.99198,60,30.81967,0.008018494,60,61
01:28:46.709 2018-11-21,60.0028,60,30.71112,0.003089905,60,61
01:28:47.772 2018-11-21,59.9861,60,31.51146,0.01389694,60,61
01:28:48.709 2018-11-21,59.98022,60,30.62573,0,60,61
01:28:49.771 2018-11-21,59.98022,60,31.89957,0.01978302,60,61
01:28:50.708 2018-11-21,59.99596,60,31.25983,0.008968353,60,61
01:28:51.786 2018-11-21,60.00184,60,30.76245,0,60,61
01:28:52.708 2018-11-21,60.00184,60,30.87121,0,60,61
01:28:53.770 2018-11-21,60.01361,60,30.64684,0,60,61
01:28:54.707 2018-11-21,60.01361,60,30.69826,0,60,61
01:28:55.769 2018-11-21,60.03031,60,29.52115,0,60,61
01:28:56.707 2018-11-21,60.03125,60,29.58302,0,60,61
01:28:57.784 2018-11-21,60.03714,60,29.35103,0,60,61
01:28:58.706 2018-11-21,60.04795,60,28.55922,0,60,61
01:28:59.784 2018-11-21,60.03714,60,29.45335,0,60,61
01:29:00.705 2018-11-21,60.04111,60,29.99711,0,60,61
01:29:01.783 2018-11-21,60.01949,60,30.20322,0,60,61
01:29:02.705 2018-11-21,60.0028,60,30.39438,0,60,61
01:29:03.783 2018-11-21,59.99596,60,31.01598,0.004043579,60,61
01:29:04.704 2018-11-21,59.98912,60,31.19129,0.0108757,60,61
01:29:05.782 2018-11-21,59.97736,60,31.5847,0.02263641,60,61
01:29:06.704 2018-11-21,59.97736,60,31.40256,0.02263641,60,61
01:29:07.781 2018-11-21,59.97148,60,31.64263,0.02852249,60,61
01:29:08.703 2018-11-21,59.96655,60,30.99885,0.01866531,60,61
01:29:09.781 2018-11-21,59.97052,60,31.65066,0.02947617,60,61
01:29:10.703 2018-11-21,59.9656,60,31.65034,0.02947617,60,61
01:29:11.780 2018-11-21,59.97641,60,31.38584,0.02359009,60,61
01:29:12.702 2018-11-21,59.97243,60,31.43043,0.02263641,60,61
01:29:13.780 2018-11-21,59.99802,60,30.3511,0.001976013,60,61
01:29:14.701 2018-11-21,59.99007,60,31.00962,0.009925842,60,61
01:29:15.779 2018-11-21,60.01075,60,29.93943,0,60,61
01:29:16.701 2018-11-21,60.0117,60,30.09317,0,60,61
01:29:17.779 2018-11-21,60.01663,60,29.97431,0,60,61
01:29:18.700 2018-11-21,60.01567,60,30.38294,0,60,61
01:29:19.778 2018-11-21,60.00582,60,30.71528,0,60,61
01:29:20.700 2018-11-21,60.00089,60,29.7544,0,60,61
01:29:21.746 2018-11-21,60.01075,60,30.27389,0,60,61
01:29:22.699 2018-11-21,60.00486,60,30.57912,0,60,61
01:29:23.777 2018-11-21,60.01075,60,30.21259,0,60,61
01:29:24.699 2018-11-21,60.01567,60,30.28566,0,60,61
01:29:25.776 2018-11-21,60.02552,60,29.39192,0,60,61
01:29:26.698 2018-11-21,60.02648,60,29.69017,0,60,61
01:29:27.745 2018-11-21,60.03634,60,28.7699,0,60,61
01:29:28.697 2018-11-21,60.02155,60,29.68757,0,60,61
01:29:29.760 2018-11-21,60.03236,60,29.36189,0,60,61
01:29:30.697 2018-11-21,60.02743,60,28.69196,0,60,61
01:29:31.743 2018-11-21,60.02552,60,29.3512,0,60,61
01:29:32.696 2018-11-21,60.01472,60,29.24066,0,60,61
01:29:33.758 2018-11-21,60.02457,60,29.11522,0,60,61
01:29:34.696 2018-11-21,60.01964,60,28.74956,0,60,61
01:29:35.758 2018-11-21,60.01376,60,29.54809,0,60,61
01:29:36.695 2018-11-21,59.99119,60,30.68905,0.008811951,60,61
01:29:37.742 2018-11-21,60.00009,60,29.95093,0,60,61
01:29:38.695 2018-11-21,59.98832,60,31.03333,0.02153397,60,61
01:29:39.757 2018-11-21,59.98339,60,30.55456,0.01660538,60,61
01:29:40.694 2018-11-21,59.97751,60,30.82864,0.02248764,60,61
01:29:41.756 2018-11-21,59.97258,60,31.08081,0.02742004,60,61
01:29:42.693 2018-11-21,59.97847,60,30.44934,0.01660538,60,61
01:29:43.740 2018-11-21,59.98832,60,30.19907,0.0116806,60,61
01:29:44.693 2018-11-21,59.97847,60,30.56787,0.01660538,60,61
01:29:45.755 2018-11-21,59.99421,60,29.98514,0.005794525,60,61
01:29:46.708 2018-11-21,60.00501,60,29.21994,0,60,61
01:29:47.770 2018-11-21,60.00009,60,29.96916,0,60,61
01:29:48.707 2018-11-21,59.99023,60,29.97084,0,60,61
01:29:49.769 2018-11-21,60.00501,60,29.69704,0,60,61
01:29:50.707 2018-11-21,59.99913,60,30.59354,0.01072693,60,61
01:29:51.784 2018-11-21,59.98832,60,30.61756,0.0116806,60,61
01:29:52.706 2018-11-21,59.98244,60,30.37198,0.007720947,60,61
01:29:53.768 2018-11-21,59.98832,60,30.58634,0.0116806,60,61
01:29:54.705 2018-11-21,60.00501,60,29.31637,0,60,61
01:29:55.768 2018-11-21,60.01185,60,29.78919,0,60,61
01:29:56.705 2018-11-21,60.00597,60,29.57041,0,60,61
01:29:57.783 2018-11-21,60.00597,60,29.93034,0,60,61
01:29:58.704 2018-11-21,60.00597,60,29.017,0,60,61
01:29:59.782 2018-11-21,60.01582,60,29.47824,0,60,61
01:30:00.704 2018-11-21,60.00993,60,30.61635,0.004840851,60,61
01:30:01.782 2018-11-21,59.98339,60,31.20371,0.01660538,60,61
01:30:02.703 2018-11-21,59.98737,60,30.86485,0.01263428,60,61
01:30:03.781 2018-11-21,59.99721,60,30.16834,0.002792358,60,61
